DOI,Title,journal,doc_type,url,authors,Date_Received,Date_Accepted,Date_online,Acceptance_Time,Countries
https://doi.org/10.1016/S0262-4079(19)32021-4,Open or closed?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919320214,Douglas Heaven,2030-12-12,2030-12-12,2020-07-23,,"{'Sao Tome and Principe', 'United States', 'Liberia'}"
https://doi.org/10.1016/S0262-4079(20)30030-0,Dogged devotion,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920300300,Tiffany O'Callaghan,2019-09-10,2019-11-18,2020-01-17,70 days 00:00:00.000000000,"{'Spain', 'unknown'}"
https://doi.org/10.1016/S0262-4079(19)32437-6,Heaven scent,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919324376,Lilian Anekwe,2013-09-11,2014-06-11,2015-02-10,274 days 00:00:00.000000000,"{'Canada', ""Korea, Democratic People's Republic of""}"
https://doi.org/10.1016/S0262-4079(19)32033-0,Q & A,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919320330,Eugenia Cheng,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32368-1,How to think about… EVOLUTION,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919323681,Graham Lawton,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(20)31171-4,Up close with the Red Planet,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920311714,Leah Crane,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(19)32219-5,Prepare to die,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919322195,Daniel Cossins,2020-04-21,2020-06-21,2020-06-26,62 days 00:00:00.000000000,{'Singapore'}
https://doi.org/10.1016/S0262-4079(19)32328-0,Q & A,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919323280,Rick McIntyre,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)31728-2,Woven from weirdness,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919317282,Sean Carroll,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32370-X,How to think about… THE SELF,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791932370X,Catherine De Lange,2030-12-12,2030-12-12,2019-10-25,,"{'United States', 'Israel'}"
https://doi.org/10.1016/S0262-4079(19)31922-0,The scent of you,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919319220,Kate Douglas,2019-07-05,2019-09-23,2019-09-26,81 days 00:00:00.000000000,{'Germany'}
https://doi.org/10.1016/S0262-4079(19)32022-6,A global network,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919320226,Richard Webb,2030-12-12,2030-12-12,2020-07-23,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(19)32373-5,How to think about… PRIVACY,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919323735,Douglas Heaven,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(20)30031-2,Under Pressure,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920300312,Michael Brooks,2020-03-31,2020-07-02,2020-07-23,94 days 00:00:00.000000000,{'Spain'}
https://doi.org/10.1016/S0262-4079(19)32069-X,Save our parasites!,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791932069X,Carrie Arnold,2020-03-18,2020-05-29,2020-06-30,73 days 00:00:00.000000000,{'Ethiopia'}
https://doi.org/10.1016/S0262-4079(19)31785-3,Me and my telescope,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919317853,Randall Munroe,2030-12-12,2030-12-12,2017-08-28,,{'unknown'}
https://doi.org/10.1016/S0262-4079(19)32167-0,What is dark matter?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919321670,Dan Hooper,2030-12-12,2030-12-12,2020-07-23,,{'Russian Federation'}
https://doi.org/10.1016/S0262-4079(19)32438-8,Rudolph's real superpowers,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919324388,Alison George,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32369-3,How to think about…INFORMATION,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919323693,Joshua Howgego,2020-01-06,2020-06-30,2020-07-16,177 days 00:00:00.000000000,{'Hungary'}
https://doi.org/10.1016/S0262-4079(19)31729-4,The changes could be abrupt and irreversible. We don't know where things may end up,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919317294,Fred Pearce,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)31730-0,Is it really addiction?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919317300,Moya Sarner,2019-12-27,2020-05-18,2020-07-23,144 days 00:00:00.000000000,"{'Iran, Islamic Republic of'}"
https://doi.org/10.1016/S0262-4079(19)32269-9,Bad medicine?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919322699,Jessica Hamzelou,2030-12-12,2030-12-12,2020-05-28,,"{'China', 'unknown'}"
https://doi.org/10.1016/S0262-4079(19)32221-3,The world desperately needs places like this,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919322213,Richard Webb,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)31972-4,The elephant in the garden,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919319724,Rachel Nuwer,2020-03-09,2020-05-30,2020-07-02,83 days 00:00:00.000000000,{'India'}
https://doi.org/10.1016/S0262-4079(19)31920-7,Fantastic beasts,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919319207,Claire Ainsworth,2019-10-02,2019-10-03,2019-10-15,2 days 00:00:00.000000000,"{'United Kingdom', 'Italy'}"
https://doi.org/10.1016/S0262-4079(19)31875-5,The case of the missing quarks,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919318755,Joshua Howgego,2016-03-02,2016-08-01,2016-08-16,153 days 00:00:00.000000000,"{'Czechia', 'Armenia', 'Egypt', 'United Kingdom', 'Colombia', 'Georgia', 'Spain', 'Philippines', 'Estonia', 'Pakistan', 'Switzerland', ""Korea, Democratic People's Republic of"", 'France', 'Austria', 'Cyprus', 'Belarus', 'Greece', 'Italy', 'Poland', 'Turkey', 'Ireland', 'Bulgaria', 'Malaysia', 'Portugal', 'Brazil', 'Germany', 'United States', 'unknown', 'Belgium', 'Serbia', 'China', 'New Zealand', 'India', 'Taiwan, Province of China', 'Lithuania', 'Thailand', 'Finland', 'Iran, Islamic Republic of', 'Mexico', 'Russian Federation', 'Croatia', 'Hungary'}"
https://doi.org/10.1016/S0262-4079(19)31823-8,“I am angered by the fact that we're destroying Earth”,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919318238,Adam Vaughan,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(20)30137-8,Q & A,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920301378,Kathryn Sullivan,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32447-9,Short-changed,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919324479,Graham Lawton,2020-04-17,2020-04-25,2020-05-06,9 days 00:00:00.000000000,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(19)32378-4,How to think about… NATURE VS NURTURE,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919323784,Tiffany O'Callaghan,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32079-2,Q & A,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919320792,Teasel Muir-Harmony,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(20)30028-2,The Veganuary experiment,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920300282,New Scientist,2030-12-12,2030-12-12,2020-07-23,,{'United States'}
https://doi.org/10.1016/S0262-4079(19)32435-2,"Eight legs, three hearts and no friends?",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919324352,Rowan Hooper,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32070-6,Rivers in the sky,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919320706,Fred Pearce,2019-01-31,2020-01-01,2020-01-08,336 days 00:00:00.000000000,"{'United States', 'Iran, Islamic Republic of'}"
https://doi.org/10.1016/S0262-4079(19)32068-8,The return of the aether,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919320688,Brendan Foster,2030-12-12,2030-12-12,2030-12-12,,"{'Bangladesh', 'Colombia'}"
https://doi.org/10.1016/S0262-4079(19)32440-6,Circular argument,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919324406,Richard Webb,2019-12-26,2020-05-12,2020-06-22,139 days 00:00:00.000000000,"{'China', 'Taiwan, Province of China'}"
https://doi.org/10.1016/S0262-4079(19)32371-1,How to think about… SPECIES,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919323711,Kate Douglas,2019-03-18,2019-10-01,2019-10-01,198 days 00:00:00.000000000,"{'France', 'Portugal'}"
https://doi.org/10.1016/S0262-4079(19)31973-6,Inside the information wars,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919319736,Carl Miller,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(19)31921-9,Dark secrets,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919319219,Leah Crane,2018-12-05,2019-01-10,2019-01-26,37 days 00:00:00.000000000,{'Egypt'}
https://doi.org/10.1016/S0262-4079(19)32452-2,Q & A,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919324522,Janelle Shane,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32379-6,How to think about… DARK ENERGY,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919323796,Gilead Amit,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32436-4,"Cannibals, runaways and supergiants",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919324364,Stuart Clark,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(20)30029-4,New tricks,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920300294,Graham Lawton,2030-12-12,2030-12-12,2030-12-12,,{'Germany'}
https://doi.org/10.1016/S0262-4079(19)32218-3,The living dead,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919322183,Helen Thomson,2030-12-12,2030-12-12,2020-07-23,,{'United States'}
https://doi.org/10.1016/S0262-4079(19)31821-4,The final frontier,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919318214,Colin Barras,2020-06-18,2020-07-09,2020-07-22,22 days 00:00:00.000000000,{'Canada'}
https://doi.org/10.1016/S0262-4079(19)31873-1,Seeing the woods,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919318731,Christine Swanson,2019-10-30,2020-05-27,2020-06-05,211 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(19)32024-X,Infectious optimism,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791932024X,Michael Le Page,2020-03-24,2020-05-24,2020-06-23,62 days 00:00:00.000000000,"{'Denmark', 'United Kingdom'}"
https://doi.org/10.1016/S0262-4079(19)32231-6,Me and my telescope,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919322316,Paul Smith,2030-12-12,2030-12-12,2017-08-28,,{'unknown'}
https://doi.org/10.1016/S0262-4079(20)30127-5,The hole truth,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920301275,David Adam,2019-08-27,2019-11-12,2019-12-09,78 days 00:00:00.000000000,"{'China', 'Hong Kong'}"
https://doi.org/10.1016/S0262-4079(19)31776-2,The sunken rainforest,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919317762,Dado Galdieri,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32433-9,Big tips for small talk,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919324339,David Robson,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32388-7,Q & A,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919323887,Gladys Kalema-Zikusoka,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32445-5,The best drinks in this or any universe,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919324455,Rowan Hooper,2019-06-27,2020-06-26,2020-06-26,366 days 00:00:00.000000000,"{'United Kingdom', 'Finland'}"
https://doi.org/10.1016/S0262-4079(19)32376-0,How to think about… ALTRUISM,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919323760,Joshua Howgego,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32118-9,The first animals,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919321189,Colin Barras,2020-01-28,2020-06-10,2020-06-15,135 days 00:00:00.000000000,"{'Italy', 'Poland'}"
https://doi.org/10.1016/S0262-4079(19)32319-X,Plastic measures,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791932319X,Graham Lawton,2020-01-11,2020-02-20,2020-04-27,41 days 00:00:00.000000000,{'Bulgaria'}
https://doi.org/10.1016/S0262-4079(20)31135-0,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920311350,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(20)31244-6,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920312446,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(19)32270-5,It's rational to be outraged by things that are outrageous,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919322705,Graham Lawton,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(20)30128-7,The world's most dangerous glacier,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920301287,Adam Vaughan,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)31874-3,Simulating the world,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919318743,Graham Lawton,2020-01-08,2020-06-21,2020-07-10,166 days 00:00:00.000000000,{'Argentina'}
https://doi.org/10.1016/S0262-4079(19)31822-6,The truth about screen time,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919318226,Douglas Heaven,2019-11-15,2020-04-06,2020-04-22,144 days 00:00:00.000000000,"{'United States', 'Andorra'}"
https://doi.org/10.1016/S0262-4079(19)32446-7,Science under the hammer,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919324467,Bethan Ackerley,2020-04-29,2020-05-25,2020-05-28,27 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(19)32220-1,Lure of the afterlife,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919322201,Graham Lawton,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)32377-2,How to think about… ALIEN LIFE,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919323772,Leah Crane,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(20)31285-9,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920312859,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(19)32119-0,Seeing around corners,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919321190,Jon Cartwright,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(20)31205-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920312057,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(20)30087-7,Q & A,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407920300877,Paul Ramchandani,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)31931-1,Me and my telescope,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919319311,Claire Burke,2030-12-12,2030-12-12,2017-08-28,,{'unknown'}
https://doi.org/10.1016/S0262-4079(19)31834-2,Me and my telescope,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919318342,Sam Rogers,2030-12-12,2030-12-12,2017-08-28,,{'unknown'}
https://doi.org/10.1016/S0262-4079(19)32271-7,Rise Of The Super Magnets,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919322717,Stephen Ornes,2012-06-04,2012-10-09,2012-11-30,128 days 00:00:00.000000000,"{'Taiwan, Province of China'}"
https://doi.org/10.1016/S0262-4079(19)31487-3,The call of the primes,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919314873,Daniel Cossins,2030-12-12,2030-12-12,2030-12-12,,"{'Germany', 'Belgium'}"
